emotion,audio_path
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08b03Fe.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/13b03Td.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16b03Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/09b03Fd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/09a04Fd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11b02Wb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/10a07Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15b01Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16a01Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10a04Wa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11a07Ac.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16a04Tc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13a04Fc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16a04Wb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15b10Ac.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16b02Fd.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/16b03Ad.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16b10Fb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/13a05Aa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/11a05Fc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/12a02Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03b10Wb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/03b03Tc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13a01Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/15a01Fb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/03a04Ta.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15a02Ac.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/14a05Fb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15b10Nb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/09b10Aa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16a01Tb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11a05Ad.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08b09Fd.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15a04Ac.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12a07Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08a02Wc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13b01Nc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14a02Ab.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14b09Ac.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14b02Tc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13b03Wc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11b01Nc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/14a01Na.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09a07Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a02Wc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/11b01Fc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/13a04Ac.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11b10Ae.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/16a02Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11a05Wd.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03b09Nc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11b09Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/14b09Fc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08b01Fd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15b03Wb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/16b02Aa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03b02Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10b03Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/10a04Fd.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15a02Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03a07Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10a05Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03b01Wc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16a01Fc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14a01Ac.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08b09Wa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11a01Ab.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08b01Fe.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/14a02Nc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13b10Wc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/13b01Ab.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11a02Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03a01Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12a02Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09b10Wa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/03b01Td.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08b10Wa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/11b02Td.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11a04Ac.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/15b03Tc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/11b03Td.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09b02Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08a01Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12b02Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16b01Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/03a07Fb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14a07Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11a07Wc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09a05Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08a01Wc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08a07Tb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/12a01Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13a05Wc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/13a07Tc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09a01Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13b09Wa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/16a07Nb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13b03Na.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/12b09Ac.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03a01Nc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15a05Wa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15b10Nc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15b03Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16a02Wb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/16a05Ab.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10b02Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/03a04Fd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13a05Wa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/13a01Ac.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/16b01Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14b03Wb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11b03Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03a05Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a02Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/14b01Fa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16b03Fd.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/03b02Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03a02Wc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03a04Nc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/03a01Fa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a05Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09b02Wd.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08b01Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14b09Wc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08a01Fd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13a02Fa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13a01Fd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/15b09Fa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11b10Nc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/11b09Td.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09a02Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08a05Wa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/14a07Na.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/09b02Tb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16a04Wc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15a04Ab.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14b10Tc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/08b01Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16a05Wc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/03a05Tc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03b10Nc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/12b10Ac.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/03b10Ab.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15a07Nc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/14a05Fa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/10b01Fa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08a02Tb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11b02Ab.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11a01Aa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08b10Tc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08b10Fd.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/16a04Nc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15b02Wc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/10b02Aa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11a02Nc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15b10Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/10a02Fa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09a05Wb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09a04Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08b02Wd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10a01Wa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11b01Ab.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/13a04Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12a05Wb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14b03Ta.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09b01Na.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/11a07Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16b09Wb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11b09Na.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/12a02Ac.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/13a02Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08b03Wd.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/13b03Ac.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13b10Fa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11a01Wc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16b01Tb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03a05Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03b09Wa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16b10Td.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09b09Nd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08b02Ff.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/10b02Na.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/08b09Ab.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16a02Tc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14b02Aa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/12a05Nd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10a02Wa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/10a02Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12b02Wb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/16b10Aa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/13a05Tc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/15b09Ta.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14b01Ac.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03a05Nd.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/10a07Ad.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12b02Wd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/09b03Fa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08b09Nb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/11b03Fc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15a07Ac.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09a01Nb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03b03Nb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/12a05Ab.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08a05Fe.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/15a05Fb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08a07Ta.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/10a02Ab.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13b10Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/09a01Fa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14a01Aa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13a05Nb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/10a05Tb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16a05Fc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11b02Na.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13b03Fd.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/13a02Ad.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/16a04Ab.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15a05Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10b10Wa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/12b03Ta.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09b02Na.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08b10Nc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/15b02Tc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/10a07Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a04Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13a07Fd.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/09a07Ta.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13b01Fc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/15b02Aa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08b03Tc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/03b01Fa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15b02Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16b01Wa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13b10Nc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16a07Td.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/15a07Fa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08a05Ta.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/16b03Nb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15b01Na.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/11a02Fb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15a04Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14b02Wd.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08a05Nb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/14b01Fc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11b10Ad.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13a07Na.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/14b02Na.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/12b02Ad.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14a02Tb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13b09Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15a04Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14b09Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15b09Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10a07Wb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/12b09Td.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14a07Tc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11a01Nd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08b01Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/12b09Wc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14a05Ac.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/15a07Fb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/03a05Fc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14a04Aa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14b01Wc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08a04Tb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09a07Wd.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/10b03Tb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/03a02Ta.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16a04Fa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03b10Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11b03Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/12b02Fb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/11a05Td.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14a04Tc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14a04Tb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/08b09Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09a07Wb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13b02Nb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/08b02Tc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/10b09Wb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13a01Nb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/10b09Ad.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16b02Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a01Wa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/11b10Td.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a01Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11b10Wa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/10b01Aa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03a02Nc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16b10Wb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14b10Ad.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/14a07Fd.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16b10Tb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/11a02Tc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/03b09Tc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/11a04Fd.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16b03Fa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/08a02Ac.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/14b01Na.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/09b03Ta.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14b09Td.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/11b02Fd.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03a04Wc.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/11b09Ad.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13a04Wc.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08a04Ff.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13b01Wa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/14a05Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03b02Wb.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/03b02Tb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/08a02Ab.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/15a01Nb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/03a04Ad.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/13b09Ab.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16b09Fb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/16a01Nc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/11a05Na.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/14a05Na.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/12a01Fb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/14b02Fb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/03b10Na.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/10a01Nb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16b10Wa.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/13b09Fb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/14b10Nb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/09b03Nb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/08a02Fe.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16b03Ta.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/12b02Na.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/13a07Wb.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/14b03Ad.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14b10Wc.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/08a04Nc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/16a05Wb.wav
Happiness,/berlin-database-of-emotional-speech-emodb/wav/16b01Fa.wav
Fear,/berlin-database-of-emotional-speech-emodb/wav/10a05Aa.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/10a04Nb.wav
Neutral,/berlin-database-of-emotional-speech-emodb/wav/13a02Nc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/12b01Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/15a02Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/11b03Wa.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/03a02Wb.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09a05Wc.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/12a05Ta.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/14a07Wc.wav
Anger,/berlin-database-of-emotional-speech-emodb/wav/09b09Wa.wav
Sadness,/berlin-database-of-emotional-speech-emodb/wav/16a05Tb.wav
