emotion,audio_path
Neutral,/ravdess-emotional-speech-audio/Actor_17/03-01-01-01-02-02-17.wav
Sadness,/ravdess-emotional-speech-audio/Actor_17/03-01-04-02-02-02-17.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-01-02-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-02-02-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-01-01-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-02-01-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-01-02-05.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-01-01-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-01-01-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-02-01-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-01-01-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-02-01-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-02-02-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-01-02-05.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-02-01-05.wav
Neutral,/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-02-02-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-01-01-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-01-01-05.wav
Neutral,/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-01-01-05.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-01-01-05.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-02-01-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-01-02-05.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-01-02-05.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-01-02-02-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-02-01-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-02-01-05.wav
Neutral,/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-01-02-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-01-02-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-01-01-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-02-01-02-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-01-02-05.wav
Anger,/ravdess-emotional-speech-audio/Actor_05/03-01-05-01-02-02-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-01-02-02-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-02-02-01-05.wav
Neutral,/ravdess-emotional-speech-audio/Actor_05/03-01-01-01-02-01-05.wav
Sadness,/ravdess-emotional-speech-audio/Actor_05/03-01-04-01-02-02-05.wav
Fear,/ravdess-emotional-speech-audio/Actor_05/03-01-06-02-02-02-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_05/03-01-03-02-02-02-05.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-02-01-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-01-02-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-01-01-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-01-02-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-02-01-16.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-02-02-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-02-02-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-01-02-16.wav
Neutral,/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-01-02-16.wav
Neutral,/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-02-01-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-02-01-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-02-02-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-02-02-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-01-01-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-02-02-16.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-01-01-16.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-02-02-16.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-02-01-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-01-01-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-01-02-01-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-01-02-16.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-01-01-16.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-01-01-02-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-02-01-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-01-01-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-02-02-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-02-01-01-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-01-01-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-01-02-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-01-02-01-16.wav
Sadness,/ravdess-emotional-speech-audio/Actor_16/03-01-04-01-02-02-16.wav
Neutral,/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-01-01-16.wav
Neutral,/ravdess-emotional-speech-audio/Actor_16/03-01-01-01-02-02-16.wav
Fear,/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-01-02-16.wav
Anger,/ravdess-emotional-speech-audio/Actor_16/03-01-05-02-02-01-16.wav
Happiness,/ravdess-emotional-speech-audio/Actor_16/03-01-03-02-01-02-16.wav
Neutral,/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-01-01-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-02-01-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-02-01-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-01-02-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-01-02-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-02-02-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-01-02-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-02-01-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-01-02-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-01-02-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-01-02-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-02-01-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-01-02-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-02-02-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-01-01-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-02-02-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-02-01-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-02-01-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-02-01-01-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-01-01-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-02-02-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-02-01-01-21.wav
Anger,/ravdess-emotional-speech-audio/Actor_21/03-01-05-01-01-02-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-01-01-21.wav
Neutral,/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-02-02-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-01-01-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-02-02-21.wav
Neutral,/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-02-01-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-02-01-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-02-01-01-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-01-02-02-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-02-02-21.wav
Sadness,/ravdess-emotional-speech-audio/Actor_21/03-01-04-01-01-01-21.wav
Fear,/ravdess-emotional-speech-audio/Actor_21/03-01-06-01-02-02-21.wav
Neutral,/ravdess-emotional-speech-audio/Actor_21/03-01-01-01-01-02-21.wav
Happiness,/ravdess-emotional-speech-audio/Actor_21/03-01-03-02-02-01-21.wav
Neutral,/ravdess-emotional-speech-audio/Actor_01/03-01-01-01-01-02-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-01-02-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-02-02-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-01-02-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-02-01-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-01-02-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-01-02-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-01-01-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-02-02-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-02-02-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-02-02-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-01-02-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-02-01-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-02-01-01.wav
Neutral,/ravdess-emotional-speech-audio/Actor_01/03-01-01-01-01-01-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-02-01-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-02-02-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-01-01-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-02-01-01-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-01-01-01.wav
Neutral,/ravdess-emotional-speech-audio/Actor_01/03-01-01-01-02-01-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-02-02-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-01-01-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-02-01-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-01-01-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-02-01-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-01-01-02-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-01-01-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-02-02-02-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-01-02-01.wav
Sadness,/ravdess-emotional-speech-audio/Actor_01/03-01-04-01-02-01-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-02-01-01-01.wav
Neutral,/ravdess-emotional-speech-audio/Actor_01/03-01-01-01-02-02-01.wav
Anger,/ravdess-emotional-speech-audio/Actor_01/03-01-05-01-02-01-01.wav
Happiness,/ravdess-emotional-speech-audio/Actor_01/03-01-03-01-01-02-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_01/03-01-06-02-02-02-01.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-02-01-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-02-02-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-01-02-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-02-01-11.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-02-02-11.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-02-01-11.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-01-01-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-01-01-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-01-01-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-01-02-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-01-01-11.wav
Neutral,/ravdess-emotional-speech-audio/Actor_11/03-01-01-01-01-01-11.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-02-02-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-02-02-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-01-01-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-01-01-02-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-02-01-11.wav
Neutral,/ravdess-emotional-speech-audio/Actor_11/03-01-01-01-02-02-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-02-01-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-02-02-02-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-01-01-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-01-02-11.wav
Neutral,/ravdess-emotional-speech-audio/Actor_11/03-01-01-01-01-02-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-01-02-11.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-01-01-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-02-02-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-02-01-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-02-02-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-01-01-11.wav
Neutral,/ravdess-emotional-speech-audio/Actor_11/03-01-01-01-02-01-11.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-02-01-02-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-02-01-11.wav
Happiness,/ravdess-emotional-speech-audio/Actor_11/03-01-03-02-02-01-11.wav
Sadness,/ravdess-emotional-speech-audio/Actor_11/03-01-04-01-01-02-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_11/03-01-05-02-02-02-11.wav
Fear,/ravdess-emotional-speech-audio/Actor_11/03-01-06-01-01-02-11.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-02-01-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-01-02-20.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-02-02-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-01-02-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-01-01-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-02-01-20.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-01-02-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-02-01-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-02-02-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-01-01-20.wav
Neutral,/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-02-01-20.wav
Neutral,/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-01-02-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-02-02-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-01-02-20.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-02-02-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-02-01-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-01-02-20.wav
Neutral,/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-01-01-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-01-01-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-02-01-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-01-01-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-01-01-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-01-01-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-01-02-02-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-01-02-20.wav
Neutral,/ravdess-emotional-speech-audio/Actor_20/03-01-01-01-02-02-20.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-02-01-20.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-01-01-01-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-02-02-02-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-02-02-01-20.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-01-01-20.wav
Happiness,/ravdess-emotional-speech-audio/Actor_20/03-01-03-01-01-02-20.wav
Anger,/ravdess-emotional-speech-audio/Actor_20/03-01-05-02-01-02-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-02-01-20.wav
Sadness,/ravdess-emotional-speech-audio/Actor_20/03-01-04-01-02-02-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_20/03-01-06-02-02-02-20.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-02-02-01-08.wav
Anger,/ravdess-emotional-speech-audio/Actor_08/03-01-05-01-02-02-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-02-01-01-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-02-01-01-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-01-01-02-08.wav
Neutral,/ravdess-emotional-speech-audio/Actor_08/03-01-01-01-01-01-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-02-02-02-08.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-01-01-02-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-01-01-01-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-01-01-02-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-02-02-02-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-01-02-02-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-01-02-01-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-02-01-02-08.wav
Anger,/ravdess-emotional-speech-audio/Actor_08/03-01-05-02-01-01-08.wav
Neutral,/ravdess-emotional-speech-audio/Actor_08/03-01-01-01-02-02-08.wav
Happiness,/ravdess-emotional-speech-audio/Actor_08/03-01-03-02-02-01-08.wav
Anger,/ravdess-emotional-speech-audio/Actor_08/03-01-05-01-01-02-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-02-01-02-08.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-02-01-02-08.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-02-02-02-08.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-01-02-02-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-02-02-01-08.wav
Neutral,/ravdess-emotional-speech-audio/Actor_08/03-01-01-01-02-01-08.wav
Anger,/ravdess-emotional-speech-audio/Actor_08/03-01-05-02-01-02-08.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-02-01-01-08.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-01-01-01-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-01-01-01-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-01-02-02-08.wav
Fear,/ravdess-emotional-speech-audio/Actor_08/03-01-06-01-02-01-08.wav
Anger,/ravdess-emotional-speech-audio/Actor_08/03-01-05-01-02-01-08.wav
Sadness,/ravdess-emotional-speech-audio/Actor_08/03-01-04-01-02-01-08.wav
Anger,/ravdess-emotional-speech-audio/Actor_08/03-01-05-02-02-01-08.wav
