emotion,audio_path
Neutral,/tamserdb/05_08_neu.wav
Anger,/tamserdb/18_14_ang.wav
Fear,/tamserdb/18_15_fea.wav
Anger,/tamserdb/02_05_ang.wav
Fear,/tamserdb/16_19_fea.wav
Sadness,/tamserdb/14_14_sad.wav
Happiness,/tamserdb/06_03_hap.wav
Anger,/tamserdb/15_12_ang.wav
Sadness,/tamserdb/05_02_sad.wav
Happiness,/tamserdb/08_04_hap.wav
Sadness,/tamserdb/13_12_sad.wav
Sadness,/tamserdb/03_09_sad.wav
Sadness,/tamserdb/18_18_sad.wav
Happiness,/tamserdb/07_05_hap.wav
Sadness,/tamserdb/19_17_sad.wav
Sadness,/tamserdb/18_17_sad.wav
Anger,/tamserdb/16_19_ang.wav
Sadness,/tamserdb/08_08_sad.wav
Neutral,/tamserdb/01_08_neu.wav
Fear,/tamserdb/12_18_fea.wav
Happiness,/tamserdb/10_03_hap.wav
Neutral,/tamserdb/05_04_neu.wav
Fear,/tamserdb/15_10_fea.wav
Sadness,/tamserdb/04_07_sad.wav
Anger,/tamserdb/21_10_ang.wav
Happiness,/tamserdb/13_10_hap.wav
Anger,/tamserdb/05_08_ang.wav
Anger,/tamserdb/11_15_ang.wav
Neutral,/tamserdb/19_11_neu.wav
Happiness,/tamserdb/05_01_hap.wav
Neutral,/tamserdb/04_04_neu.wav
Neutral,/tamserdb/21_11_neu.wav
Anger,/tamserdb/01_05_ang.wav
Sadness,/tamserdb/19_16_sad.wav
Sadness,/tamserdb/18_16_sad.wav
Neutral,/tamserdb/15_14_neu.wav
Sadness,/tamserdb/21_13_sad.wav
Anger,/tamserdb/08_08_ang.wav
Happiness,/tamserdb/18_12_hap.wav
Happiness,/tamserdb/04_06_hap.wav
Happiness,/tamserdb/21_11_hap.wav
Anger,/tamserdb/01_01_ang.wav
Sadness,/tamserdb/11_12_sad.wav
Fear,/tamserdb/17_15_fea.wav
Anger,/tamserdb/08_04_ang.wav
Happiness,/tamserdb/20_14_hap.wav
Neutral,/tamserdb/06_04_neu.wav
Happiness,/tamserdb/05_08_hap.wav
Happiness,/tamserdb/11_13_hap.wav
Fear,/tamserdb/15_12_fea.wav
Anger,/tamserdb/06_02_ang.wav
Happiness,/tamserdb/11_11_hap.wav
Anger,/tamserdb/20_11_ang.wav
Neutral,/tamserdb/18_14_neu.wav
Neutral,/tamserdb/15_19_neu.wav
Sadness,/tamserdb/04_08_sad.wav
Fear,/tamserdb/20_18_fea.wav
Anger,/tamserdb/01_07_ang.wav
Neutral,/tamserdb/20_16_neu.wav
Neutral,/tamserdb/13_15_neu.wav
Neutral,/tamserdb/08_06_neu.wav
Happiness,/tamserdb/04_05_hap.wav
Fear,/tamserdb/16_17_fea.wav
Fear,/tamserdb/14_14_fea.wav
Neutral,/tamserdb/14_12_neu.wav
Anger,/tamserdb/04_09_ang.wav
Sadness,/tamserdb/09_03_sad.wav
Sadness,/tamserdb/04_06_sad.wav
Neutral,/tamserdb/14_18_neu.wav
Happiness,/tamserdb/15_16_hap.wav
Anger,/tamserdb/11_10_ang.wav
Anger,/tamserdb/07_06_ang.wav
Anger,/tamserdb/03_02_ang.wav
Neutral,/tamserdb/08_03_neu.wav
Neutral,/tamserdb/13_10_neu.wav
Happiness,/tamserdb/11_19_hap.wav
Sadness,/tamserdb/01_04_sad.wav
Sadness,/tamserdb/14_15_sad.wav
Fear,/tamserdb/19_14_fea.wav
Neutral,/tamserdb/22_18_neu.wav
Fear,/tamserdb/20_14_fea.wav
Happiness,/tamserdb/15_12_hap.wav
Sadness,/tamserdb/12_15_sad.wav
Neutral,/tamserdb/17_16_neu.wav
Neutral,/tamserdb/18_11_neu.wav
Neutral,/tamserdb/22_10_neu.wav
Fear,/tamserdb/11_13_fea.wav
Sadness,/tamserdb/04_09_sad.wav
Fear,/tamserdb/16_15_fea.wav
Anger,/tamserdb/15_14_ang.wav
Anger,/tamserdb/12_16_ang.wav
Neutral,/tamserdb/11_13_neu.wav
Happiness,/tamserdb/19_18_hap.wav
Happiness,/tamserdb/16_16_hap.wav
Neutral,/tamserdb/20_19_neu.wav
Happiness,/tamserdb/04_04_hap.wav
Happiness,/tamserdb/02_09_hap.wav
Neutral,/tamserdb/04_07_neu.wav
Anger,/tamserdb/07_09_ang.wav
Fear,/tamserdb/19_10_fea.wav
Fear,/tamserdb/15_16_fea.wav
Happiness,/tamserdb/03_07_hap.wav
Sadness,/tamserdb/20_18_sad.wav
Fear,/tamserdb/20_17_fea.wav
Sadness,/tamserdb/17_17_sad.wav
Fear,/tamserdb/20_19_fea.wav
Sadness,/tamserdb/10_02_sad.wav
Neutral,/tamserdb/22_14_neu.wav
Fear,/tamserdb/12_11_fea.wav
Neutral,/tamserdb/11_19_neu.wav
Fear,/tamserdb/17_13_fea.wav
Anger,/tamserdb/13_15_ang.wav
Sadness,/tamserdb/20_17_sad.wav
Neutral,/tamserdb/03_03_neu.wav
Happiness,/tamserdb/07_08_hap.wav
Happiness,/tamserdb/08_05_hap.wav
Happiness,/tamserdb/01_02_hap.wav
Sadness,/tamserdb/17_10_sad.wav
Sadness,/tamserdb/14_10_sad.wav
Sadness,/tamserdb/02_08_sad.wav
Happiness,/tamserdb/17_15_hap.wav
Neutral,/tamserdb/12_12_neu.wav
Anger,/tamserdb/16_10_ang.wav
Anger,/tamserdb/03_05_ang.wav
Neutral,/tamserdb/16_16_neu.wav
Anger,/tamserdb/20_19_ang.wav
Neutral,/tamserdb/19_18_neu.wav
Sadness,/tamserdb/18_19_sad.wav
Sadness,/tamserdb/18_13_sad.wav
Fear,/tamserdb/15_11_fea.wav
Happiness,/tamserdb/14_15_hap.wav
Sadness,/tamserdb/13_18_sad.wav
Neutral,/tamserdb/22_15_neu.wav
Happiness,/tamserdb/20_13_hap.wav
Sadness,/tamserdb/19_19_sad.wav
Fear,/tamserdb/18_17_fea.wav
Happiness,/tamserdb/18_17_hap.wav
Sadness,/tamserdb/09_09_sad.wav
Anger,/tamserdb/18_11_ang.wav
Sadness,/tamserdb/22_19_sad.wav
Anger,/tamserdb/13_17_ang.wav
Sadness,/tamserdb/13_19_sad.wav
Happiness,/tamserdb/21_15_hap.wav
Happiness,/tamserdb/17_19_hap.wav
Neutral,/tamserdb/10_01_neu.wav
Sadness,/tamserdb/22_12_sad.wav
Neutral,/tamserdb/03_04_neu.wav
Anger,/tamserdb/12_13_ang.wav
Sadness,/tamserdb/02_04_sad.wav
Sadness,/tamserdb/02_03_sad.wav
Sadness,/tamserdb/05_03_sad.wav
Fear,/tamserdb/19_19_fea.wav
Neutral,/tamserdb/10_06_neu.wav
Anger,/tamserdb/19_12_ang.wav
Fear,/tamserdb/14_17_fea.wav
Neutral,/tamserdb/09_01_neu.wav
Happiness,/tamserdb/22_10_hap.wav
Fear,/tamserdb/18_12_fea.wav
Sadness,/tamserdb/11_16_sad.wav
Fear,/tamserdb/12_19_fea.wav
Fear,/tamserdb/14_11_fea.wav
Anger,/tamserdb/16_11_ang.wav
Fear,/tamserdb/13_15_fea.wav
Happiness,/tamserdb/17_17_hap.wav
Fear,/tamserdb/14_13_fea.wav
Sadness,/tamserdb/10_04_sad.wav
Happiness,/tamserdb/12_10_hap.wav
Happiness,/tamserdb/06_02_hap.wav
Neutral,/tamserdb/02_05_neu.wav
Neutral,/tamserdb/01_01_neu.wav
Neutral,/tamserdb/19_14_neu.wav
Happiness,/tamserdb/03_01_hap.wav
Anger,/tamserdb/11_13_ang.wav
Fear,/tamserdb/15_15_fea.wav
Neutral,/tamserdb/17_10_neu.wav
Sadness,/tamserdb/09_08_sad.wav
Sadness,/tamserdb/21_18_sad.wav
Fear,/tamserdb/21_17_fea.wav
Happiness,/tamserdb/21_16_hap.wav
Happiness,/tamserdb/05_02_hap.wav
Neutral,/tamserdb/13_18_neu.wav
Anger,/tamserdb/11_11_ang.wav
Happiness,/tamserdb/02_04_hap.wav
Fear,/tamserdb/20_15_fea.wav
Happiness,/tamserdb/03_03_hap.wav
Neutral,/tamserdb/16_14_neu.wav
Sadness,/tamserdb/06_07_sad.wav
Sadness,/tamserdb/11_18_sad.wav
Neutral,/tamserdb/10_03_neu.wav
Anger,/tamserdb/04_08_ang.wav
Neutral,/tamserdb/21_19_neu.wav
Sadness,/tamserdb/06_03_sad.wav
Neutral,/tamserdb/02_07_neu.wav
Happiness,/tamserdb/10_09_hap.wav
Anger,/tamserdb/10_02_ang.wav
Anger,/tamserdb/03_01_ang.wav
Fear,/tamserdb/12_16_fea.wav
Happiness,/tamserdb/15_11_hap.wav
Neutral,/tamserdb/19_13_neu.wav
Happiness,/tamserdb/03_04_hap.wav
Fear,/tamserdb/19_11_fea.wav
Anger,/tamserdb/09_03_ang.wav
Sadness,/tamserdb/12_11_sad.wav
Anger,/tamserdb/02_02_ang.wav
Sadness,/tamserdb/09_06_sad.wav
Sadness,/tamserdb/21_11_sad.wav
Neutral,/tamserdb/13_17_neu.wav
Anger,/tamserdb/15_15_ang.wav
Happiness,/tamserdb/02_01_hap.wav
Sadness,/tamserdb/10_06_sad.wav
Sadness,/tamserdb/11_15_sad.wav
Happiness,/tamserdb/22_13_hap.wav
Neutral,/tamserdb/12_13_neu.wav
Happiness,/tamserdb/03_06_hap.wav
Fear,/tamserdb/19_15_fea.wav
Anger,/tamserdb/02_09_ang.wav
Neutral,/tamserdb/03_05_neu.wav
Sadness,/tamserdb/06_05_sad.wav
Happiness,/tamserdb/11_16_hap.wav
Neutral,/tamserdb/04_02_neu.wav
Neutral,/tamserdb/17_18_neu.wav
Happiness,/tamserdb/14_14_hap.wav
Sadness,/tamserdb/20_19_sad.wav
Happiness,/tamserdb/14_18_hap.wav
Anger,/tamserdb/09_06_ang.wav
Happiness,/tamserdb/13_13_hap.wav
Neutral,/tamserdb/20_17_neu.wav
Sadness,/tamserdb/17_18_sad.wav
Sadness,/tamserdb/03_06_sad.wav
Fear,/tamserdb/15_19_fea.wav
Anger,/tamserdb/01_02_ang.wav
Sadness,/tamserdb/06_09_sad.wav
Anger,/tamserdb/04_05_ang.wav
Sadness,/tamserdb/20_13_sad.wav
Happiness,/tamserdb/02_08_hap.wav
Anger,/tamserdb/21_14_ang.wav
Anger,/tamserdb/12_18_ang.wav
Fear,/tamserdb/12_17_fea.wav
Sadness,/tamserdb/16_17_sad.wav
Sadness,/tamserdb/18_14_sad.wav
Happiness,/tamserdb/02_07_hap.wav
Happiness,/tamserdb/15_10_hap.wav
Neutral,/tamserdb/07_08_neu.wav
Sadness,/tamserdb/01_06_sad.wav
Fear,/tamserdb/11_19_fea.wav
Neutral,/tamserdb/05_07_neu.wav
Sadness,/tamserdb/08_09_sad.wav
Happiness,/tamserdb/17_11_hap.wav
Fear,/tamserdb/11_14_fea.wav
Sadness,/tamserdb/03_07_sad.wav
Happiness,/tamserdb/06_04_hap.wav
Neutral,/tamserdb/11_15_neu.wav
Fear,/tamserdb/12_12_fea.wav
Happiness,/tamserdb/20_16_hap.wav
Happiness,/tamserdb/18_19_hap.wav
Neutral,/tamserdb/16_13_neu.wav
Anger,/tamserdb/12_10_ang.wav
Happiness,/tamserdb/09_09_hap.wav
Neutral,/tamserdb/13_12_neu.wav
Sadness,/tamserdb/15_14_sad.wav
Neutral,/tamserdb/09_09_neu.wav
Happiness,/tamserdb/18_14_hap.wav
Fear,/tamserdb/17_11_fea.wav
Happiness,/tamserdb/21_12_hap.wav
Sadness,/tamserdb/18_15_sad.wav
Neutral,/tamserdb/01_09_neu.wav
Happiness,/tamserdb/12_17_hap.wav
Neutral,/tamserdb/07_02_neu.wav
Sadness,/tamserdb/06_04_sad.wav
Sadness,/tamserdb/10_07_sad.wav
Happiness,/tamserdb/10_04_hap.wav
Happiness,/tamserdb/20_12_hap.wav
Anger,/tamserdb/10_05_ang.wav
Neutral,/tamserdb/04_08_neu.wav
Sadness,/tamserdb/17_16_sad.wav
Neutral,/tamserdb/10_04_neu.wav
Happiness,/tamserdb/11_18_hap.wav
Happiness,/tamserdb/17_13_hap.wav
Happiness,/tamserdb/03_09_hap.wav
Fear,/tamserdb/20_16_fea.wav
Happiness,/tamserdb/11_17_hap.wav
Sadness,/tamserdb/05_08_sad.wav
Sadness,/tamserdb/09_07_sad.wav
Happiness,/tamserdb/07_09_hap.wav
Fear,/tamserdb/11_16_fea.wav
Anger,/tamserdb/10_04_ang.wav
Sadness,/tamserdb/03_08_sad.wav
Neutral,/tamserdb/21_16_neu.wav
Happiness,/tamserdb/22_16_hap.wav
Happiness,/tamserdb/19_15_hap.wav
Anger,/tamserdb/19_18_ang.wav
Neutral,/tamserdb/02_04_neu.wav
Fear,/tamserdb/21_16_fea.wav
Anger,/tamserdb/12_14_ang.wav
Sadness,/tamserdb/19_10_sad.wav
Anger,/tamserdb/17_18_ang.wav
Neutral,/tamserdb/03_06_neu.wav
Happiness,/tamserdb/13_12_hap.wav
Anger,/tamserdb/13_14_ang.wav
Happiness,/tamserdb/20_17_hap.wav
Anger,/tamserdb/05_02_ang.wav
Anger,/tamserdb/16_15_ang.wav
Happiness,/tamserdb/19_19_hap.wav
Sadness,/tamserdb/17_19_sad.wav
Anger,/tamserdb/18_15_ang.wav
Anger,/tamserdb/06_05_ang.wav
Anger,/tamserdb/21_13_ang.wav
Happiness,/tamserdb/20_11_hap.wav
Anger,/tamserdb/14_13_ang.wav
Sadness,/tamserdb/18_12_sad.wav
Fear,/tamserdb/20_11_fea.wav
Fear,/tamserdb/11_11_fea.wav
Neutral,/tamserdb/03_09_neu.wav
Sadness,/tamserdb/02_01_sad.wav
Sadness,/tamserdb/21_15_sad.wav
Sadness,/tamserdb/14_17_sad.wav
Sadness,/tamserdb/17_13_sad.wav
Happiness,/tamserdb/04_09_hap.wav
Neutral,/tamserdb/13_16_neu.wav
Anger,/tamserdb/20_14_ang.wav
Sadness,/tamserdb/11_10_sad.wav
Neutral,/tamserdb/13_19_neu.wav
Anger,/tamserdb/20_10_ang.wav
Anger,/tamserdb/05_03_ang.wav
Neutral,/tamserdb/11_10_neu.wav
Anger,/tamserdb/13_13_ang.wav
Neutral,/tamserdb/09_03_neu.wav
Anger,/tamserdb/10_01_ang.wav
Fear,/tamserdb/15_13_fea.wav
Sadness,/tamserdb/22_10_sad.wav
Neutral,/tamserdb/15_17_neu.wav
Neutral,/tamserdb/20_14_neu.wav
Sadness,/tamserdb/10_09_sad.wav
Neutral,/tamserdb/04_01_neu.wav
Neutral,/tamserdb/11_18_neu.wav
Anger,/tamserdb/01_08_ang.wav
Anger,/tamserdb/05_06_ang.wav
Sadness,/tamserdb/02_09_sad.wav
Happiness,/tamserdb/01_03_hap.wav
Neutral,/tamserdb/11_17_neu.wav
Sadness,/tamserdb/07_02_sad.wav
Fear,/tamserdb/15_17_fea.wav
Happiness,/tamserdb/19_16_hap.wav
Neutral,/tamserdb/07_01_neu.wav
Neutral,/tamserdb/17_19_neu.wav
Neutral,/tamserdb/05_02_neu.wav
Anger,/tamserdb/17_11_ang.wav
Happiness,/tamserdb/10_07_hap.wav
Fear,/tamserdb/13_19_fea.wav
Anger,/tamserdb/13_16_ang.wav
Anger,/tamserdb/18_13_ang.wav
Anger,/tamserdb/21_19_ang.wav
Sadness,/tamserdb/06_06_sad.wav
Sadness,/tamserdb/22_13_sad.wav
Sadness,/tamserdb/20_10_sad.wav
Neutral,/tamserdb/08_01_neu.wav
Neutral,/tamserdb/17_11_neu.wav
Sadness,/tamserdb/21_19_sad.wav
Fear,/tamserdb/14_16_fea.wav
Fear,/tamserdb/21_14_fea.wav
Happiness,/tamserdb/16_19_hap.wav
Anger,/tamserdb/07_03_ang.wav
Neutral,/tamserdb/11_16_neu.wav
Happiness,/tamserdb/06_08_hap.wav
Happiness,/tamserdb/13_14_hap.wav
Happiness,/tamserdb/18_15_hap.wav
Anger,/tamserdb/16_17_ang.wav
Happiness,/tamserdb/13_16_hap.wav
Anger,/tamserdb/01_04_ang.wav
Fear,/tamserdb/16_13_fea.wav
Neutral,/tamserdb/15_13_neu.wav
Happiness,/tamserdb/21_19_hap.wav
Neutral,/tamserdb/06_06_neu.wav
Neutral,/tamserdb/01_02_neu.wav
Neutral,/tamserdb/01_06_neu.wav
Anger,/tamserdb/17_14_ang.wav
Happiness,/tamserdb/04_07_hap.wav
Neutral,/tamserdb/10_08_neu.wav
Anger,/tamserdb/06_09_ang.wav
Happiness,/tamserdb/16_12_hap.wav
Happiness,/tamserdb/05_06_hap.wav
Happiness,/tamserdb/01_08_hap.wav
Sadness,/tamserdb/12_13_sad.wav
Happiness,/tamserdb/09_01_hap.wav
Neutral,/tamserdb/20_15_neu.wav
Neutral,/tamserdb/03_01_neu.wav
Sadness,/tamserdb/05_07_sad.wav
Sadness,/tamserdb/20_16_sad.wav
Sadness,/tamserdb/19_14_sad.wav
Neutral,/tamserdb/01_03_neu.wav
Sadness,/tamserdb/22_18_sad.wav
Happiness,/tamserdb/21_18_hap.wav
Happiness,/tamserdb/16_14_hap.wav
Sadness,/tamserdb/03_05_sad.wav
Happiness,/tamserdb/09_06_hap.wav
Neutral,/tamserdb/08_09_neu.wav
Sadness,/tamserdb/16_12_sad.wav
Anger,/tamserdb/07_01_ang.wav
Anger,/tamserdb/14_12_ang.wav
Happiness,/tamserdb/02_06_hap.wav
Anger,/tamserdb/12_19_ang.wav
Happiness,/tamserdb/05_05_hap.wav
Happiness,/tamserdb/22_19_hap.wav
Sadness,/tamserdb/16_16_sad.wav
Sadness,/tamserdb/16_10_sad.wav
Fear,/tamserdb/19_12_fea.wav
Anger,/tamserdb/05_07_ang.wav
Neutral,/tamserdb/02_02_neu.wav
Neutral,/tamserdb/12_14_neu.wav
Happiness,/tamserdb/09_03_hap.wav
Happiness,/tamserdb/08_08_hap.wav
Sadness,/tamserdb/13_13_sad.wav
Sadness,/tamserdb/12_19_sad.wav
Neutral,/tamserdb/08_02_neu.wav
Happiness,/tamserdb/18_18_hap.wav
Neutral,/tamserdb/15_15_neu.wav
Fear,/tamserdb/14_15_fea.wav
Neutral,/tamserdb/19_15_neu.wav
Anger,/tamserdb/03_09_ang.wav
Sadness,/tamserdb/12_12_sad.wav
Fear,/tamserdb/16_11_fea.wav
Happiness,/tamserdb/14_13_hap.wav
Happiness,/tamserdb/12_19_hap.wav
Happiness,/tamserdb/15_14_hap.wav
Neutral,/tamserdb/03_07_neu.wav
Neutral,/tamserdb/09_04_neu.wav
Anger,/tamserdb/17_12_ang.wav
Fear,/tamserdb/16_14_fea.wav
Sadness,/tamserdb/14_13_sad.wav
Neutral,/tamserdb/16_17_neu.wav
Happiness,/tamserdb/18_13_hap.wav
Happiness,/tamserdb/16_13_hap.wav
Sadness,/tamserdb/05_05_sad.wav
Fear,/tamserdb/13_18_fea.wav
Anger,/tamserdb/16_16_ang.wav
Anger,/tamserdb/02_06_ang.wav
Happiness,/tamserdb/18_16_hap.wav
Happiness,/tamserdb/21_10_hap.wav
Sadness,/tamserdb/02_07_sad.wav
Neutral,/tamserdb/21_10_neu.wav
Fear,/tamserdb/12_13_fea.wav
Neutral,/tamserdb/19_10_neu.wav
Sadness,/tamserdb/12_14_sad.wav
Happiness,/tamserdb/09_08_hap.wav
Sadness,/tamserdb/01_07_sad.wav
Fear,/tamserdb/13_16_fea.wav
Fear,/tamserdb/18_14_fea.wav
Neutral,/tamserdb/04_09_neu.wav
Sadness,/tamserdb/09_01_sad.wav
Sadness,/tamserdb/13_11_sad.wav
Neutral,/tamserdb/12_16_neu.wav
Happiness,/tamserdb/10_02_hap.wav
Sadness,/tamserdb/08_03_sad.wav
Fear,/tamserdb/18_13_fea.wav
Fear,/tamserdb/14_10_fea.wav
Happiness,/tamserdb/07_01_hap.wav
Anger,/tamserdb/19_15_ang.wav
Anger,/tamserdb/12_12_ang.wav
Fear,/tamserdb/11_18_fea.wav
Fear,/tamserdb/16_10_fea.wav
Anger,/tamserdb/06_08_ang.wav
Neutral,/tamserdb/06_02_neu.wav
Sadness,/tamserdb/16_14_sad.wav
Fear,/tamserdb/18_16_fea.wav
Fear,/tamserdb/19_18_fea.wav
Anger,/tamserdb/21_18_ang.wav
Neutral,/tamserdb/06_03_neu.wav
Happiness,/tamserdb/19_10_hap.wav
Anger,/tamserdb/16_13_ang.wav
Anger,/tamserdb/10_06_ang.wav
Fear,/tamserdb/20_13_fea.wav
Sadness,/tamserdb/19_13_sad.wav
Neutral,/tamserdb/22_17_neu.wav
Sadness,/tamserdb/02_05_sad.wav
Anger,/tamserdb/13_10_ang.wav
Neutral,/tamserdb/22_19_neu.wav
Neutral,/tamserdb/21_15_neu.wav
Anger,/tamserdb/13_12_ang.wav
Happiness,/tamserdb/15_19_hap.wav
Fear,/tamserdb/15_14_fea.wav
Happiness,/tamserdb/22_15_hap.wav
Sadness,/tamserdb/20_11_sad.wav
Neutral,/tamserdb/06_07_neu.wav
Anger,/tamserdb/04_06_ang.wav
Anger,/tamserdb/20_13_ang.wav
Sadness,/tamserdb/16_15_sad.wav
Sadness,/tamserdb/20_12_sad.wav
Neutral,/tamserdb/17_14_neu.wav
Neutral,/tamserdb/16_10_neu.wav
Neutral,/tamserdb/02_08_neu.wav
Happiness,/tamserdb/01_04_hap.wav
Happiness,/tamserdb/14_17_hap.wav
Anger,/tamserdb/06_06_ang.wav
Neutral,/tamserdb/21_14_neu.wav
Anger,/tamserdb/04_07_ang.wav
Happiness,/tamserdb/22_18_hap.wav
Neutral,/tamserdb/07_05_neu.wav
Sadness,/tamserdb/18_11_sad.wav
Sadness,/tamserdb/04_02_sad.wav
Fear,/tamserdb/11_15_fea.wav
Neutral,/tamserdb/19_19_neu.wav
Sadness,/tamserdb/10_08_sad.wav
Happiness,/tamserdb/15_18_hap.wav
Sadness,/tamserdb/14_12_sad.wav
Happiness,/tamserdb/12_11_hap.wav
Sadness,/tamserdb/03_03_sad.wav
Sadness,/tamserdb/04_05_sad.wav
Anger,/tamserdb/09_07_ang.wav
Fear,/tamserdb/15_18_fea.wav
Happiness,/tamserdb/01_07_hap.wav
Sadness,/tamserdb/15_17_sad.wav
Fear,/tamserdb/17_10_fea.wav
Sadness,/tamserdb/14_11_sad.wav
Anger,/tamserdb/08_09_ang.wav
Neutral,/tamserdb/17_15_neu.wav
Anger,/tamserdb/06_01_ang.wav
Neutral,/tamserdb/04_06_neu.wav
Sadness,/tamserdb/06_08_sad.wav
Anger,/tamserdb/08_01_ang.wav
Sadness,/tamserdb/07_03_sad.wav
Sadness,/tamserdb/19_15_sad.wav
Sadness,/tamserdb/07_06_sad.wav
Neutral,/tamserdb/05_03_neu.wav
Anger,/tamserdb/19_11_ang.wav
Neutral,/tamserdb/13_13_neu.wav
Neutral,/tamserdb/14_17_neu.wav
Happiness,/tamserdb/05_04_hap.wav
Happiness,/tamserdb/20_10_hap.wav
Sadness,/tamserdb/13_14_sad.wav
Anger,/tamserdb/08_02_ang.wav
Happiness,/tamserdb/07_06_hap.wav
Neutral,/tamserdb/14_13_neu.wav
Happiness,/tamserdb/22_11_hap.wav
Sadness,/tamserdb/13_15_sad.wav
Fear,/tamserdb/13_12_fea.wav
Neutral,/tamserdb/05_06_neu.wav
Sadness,/tamserdb/19_18_sad.wav
Anger,/tamserdb/19_13_ang.wav
Anger,/tamserdb/16_14_ang.wav
Neutral,/tamserdb/02_06_neu.wav
Anger,/tamserdb/17_15_ang.wav
Happiness,/tamserdb/17_12_hap.wav
Happiness,/tamserdb/14_10_hap.wav
Sadness,/tamserdb/12_10_sad.wav
Neutral,/tamserdb/15_10_neu.wav
Anger,/tamserdb/13_19_ang.wav
