emotion,audio_path
Neutral,/emovo-italian-ser-dataset/EMOVO/f1/neu-f1-b3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f1/tri-f1-n3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f1/pau-f1-l4.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f1/rab-f1-n2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f1/tri-f1-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f1/gio-f1-b3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f1/pau-f1-d2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f1/rab-f1-d2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f1/pau-f1-n3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f1/pau-f1-l1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f1/rab-f1-l2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f1/sor-f1-n2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f1/tri-f1-n2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f1/rab-f1-n4.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f1/tri-f1-n5.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-b2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-n3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-n1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-b2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-n5.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-n1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-n1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-l1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-d2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-b1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-n1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-n3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-d2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-l4.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-d2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-b1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-n3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-n1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-n2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-b3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-n5.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-l3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-l3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-b2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-b3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-l3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-l2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-n2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-l2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-b1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-l3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-l4.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-l3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-d1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-n4.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-d1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-b2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-b1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-d1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-b2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-n3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-b3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-n2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-n4.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-b3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-d1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-l1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-n3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-d1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-l3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-b2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-l4.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-l4.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-b3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-b1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-b1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-d1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-l1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-n5.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-l1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-n5.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-l2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-d2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-n1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-n2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-n3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m2/tri-m2-l2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m2/rab-m2-l2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-l2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/gio-m2-n5.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-n2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/m2/sor-m2-n2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-n5.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m2/neu-m2-b3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m2/pau-m2-l1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-l2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-d2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-l3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-n1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-l2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-l4.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-n5.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-l4.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-b2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-b3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-b1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-n1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-b1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-b3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-n2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-l2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-n3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-b1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-b2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-n2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-l1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-l2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-n5.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-b1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-d1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-n1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-d1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-n3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-n3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-b1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-b2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-d1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-l2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-b2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-n2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-l1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-b2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-n5.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-l3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-d2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-n4.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-n5.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-b3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-n2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-l2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-n4.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-n5.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-n3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-n2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-l3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-d2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-n2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-b3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-d1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-l1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-d1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f3/pau-f3-n1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-l3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-b3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-l1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-n3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-b2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f3/rab-f3-d1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-l3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-b1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-l3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-n1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/sor-f3-n1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f3/gio-f3-n5.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f3/tri-f3-b3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f3/neu-f3-n3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-n5.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-d1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-d1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-b3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-l1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-n2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-b2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-n1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-n1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-l4.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-n2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-n1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-n4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-n4.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-n1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-l3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-l3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-n2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-b2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-b2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-b1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-b1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-l4.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-n3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-l2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-n3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-b3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-n3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-n3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-d2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-n4.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-d1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-d2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-d1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-d2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-b1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-n2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-l2.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-l2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-n5.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-n2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-l2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-b3.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-b1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-l3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-n4.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-n2.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-d1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-n5.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-b3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-b2.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-l4.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-l4.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/sor-f2-l3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-n1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-l1.wav
Happiness,/emovo-italian-ser-dataset/EMOVO/f2/gio-f2-n1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-b3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-d1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-l3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-b3.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-n3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-l1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-n3.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-b1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-l4.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-n5.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-l3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-n5.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-n4.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-n5.wav
Anger,/emovo-italian-ser-dataset/EMOVO/f2/rab-f2-b1.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/f2/neu-f2-b2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-b2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/f2/pau-f2-l2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/f2/tri-f2-l2.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m1/tri-m1-l3.wav
Neutral,/emovo-italian-ser-dataset/EMOVO/m1/neu-m1-l1.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m1/pau-m1-b2.wav
Fear,/emovo-italian-ser-dataset/EMOVO/m1/pau-m1-b1.wav
Anger,/emovo-italian-ser-dataset/EMOVO/m1/rab-m1-b3.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m1/tri-m1-l1.wav
Sadness,/emovo-italian-ser-dataset/EMOVO/m1/tri-m1-l2.wav
